adware,trackers,dangerous_permissions,overlay_permission,background_services,label
1,11,10,0,6,1
1,12,3,1,7,1
1,8,8,1,4,1
1,9,6,0,4,1
1,17,6,1,4,1
1,14,7,0,3,1
1,9,5,1,5,1
1,14,6,0,6,1
1,18,8,1,5,1
1,6,8,1,2,1
1,13,3,0,2,1
1,12,3,0,4,1
1,10,9,1,3,1
1,9,6,0,2,1
1,6,4,1,4,1
1,9,5,1,2,1
1,13,6,1,4,1
1,14,3,1,3,1
1,15,6,0,7,1
1,12,3,1,7,1
1,14,4,1,2,1
1,12,5,1,5,1
1,9,7,0,3,1
1,17,5,0,2,1
1,9,8,0,4,1
1,8,5,1,7,1
1,10,4,1,6,1
1,8,7,1,4,1
1,9,6,0,4,1
1,11,3,1,2,1
1,15,3,0,5,1
1,16,6,1,2,1
1,9,8,1,7,1
1,15,3,0,2,1
1,9,5,1,4,1
1,13,7,0,5,1
1,11,6,0,3,1
1,15,3,0,5,1
1,11,6,1,5,1
1,14,6,1,6,1
1,8,9,1,4,1
1,14,3,1,5,1
1,17,7,1,4,1
1,12,3,0,4,1
1,17,5,1,8,1
1,12,8,1,5,1
1,13,3,1,2,1
1,6,6,1,6,1
1,10,5,0,2,1
1,10,4,0,4,1
1,12,4,1,2,1
1,23,8,0,3,1
1,12,4,1,7,1
1,16,8,0,5,1
1,10,4,0,2,1
1,7,6,1,4,1
1,11,5,0,4,1
1,11,5,1,5,1
1,16,5,1,6,1
1,15,8,0,2,1
1,6,8,0,5,1
1,6,6,0,2,1
1,13,5,0,6,1
1,8,5,0,3,1
1,17,5,0,8,1
1,11,4,1,5,1
1,8,9,0,7,1
1,17,5,1,8,1
1,11,4,1,4,1
1,12,4,1,5,1
1,13,6,1,4,1
1,15,6,1,2,1
1,6,3,0,2,1
1,11,7,1,6,1
1,10,6,1,2,1
1,9,5,0,8,1
1,13,8,0,7,1
1,15,9,1,3,1
1,8,12,1,6,1
1,13,4,0,5,1
1,15,7,0,4,1
1,14,8,0,3,1
1,7,8,1,3,1
1,9,7,1,6,1
1,9,7,0,7,1
1,13,8,1,3,1
1,10,8,1,3,1
1,14,6,0,6,1
1,13,5,0,2,1
1,9,6,0,4,1
1,7,5,0,5,1
1,6,9,1,8,1
1,9,5,1,2,1
1,10,5,0,5,1
1,8,5,1,5,1
1,7,6,1,4,1
1,8,6,1,5,1
1,12,6,1,5,1
1,15,7,0,4,1
1,11,8,1,3,1
1,13,5,1,6,1
1,15,6,1,5,1
1,6,9,1,5,1
1,9,7,0,4,1
1,11,6,1,5,1
1,8,4,0,4,1
1,8,3,0,3,1
1,8,5,0,4,1
1,9,6,1,4,1
1,6,3,0,4,1
1,13,4,1,3,1
1,11,4,1,9,1
1,19,3,0,5,1
1,15,7,1,6,1
1,19,9,1,5,1
1,7,5,1,2,1
1,6,8,0,2,1
1,6,9,0,4,1
1,7,4,0,4,1
1,17,4,0,4,1
1,12,4,0,2,1
1,12,5,1,4,1
1,10,4,1,3,1
1,7,5,1,8,1
1,8,5,1,7,1
1,15,6,0,2,1
1,6,9,1,3,1
1,19,7,1,3,1
1,14,10,0,2,1
1,10,3,0,7,1
1,13,6,1,3,1
1,13,8,1,4,1
1,11,4,0,3,1
1,10,6,1,3,1
1,16,7,1,5,1
1,21,3,1,5,1
1,14,7,0,4,1
1,6,5,0,6,1
1,10,7,1,4,1
1,11,7,0,6,1
1,16,5,0,6,1
1,11,6,1,7,1
1,9,10,1,4,1
1,12,6,1,6,1
1,6,5,0,6,1
1,13,6,1,8,1
1,6,5,1,7,1
1,15,7,1,5,1
1,9,4,0,2,1
1,14,8,1,8,1
1,10,3,1,5,1
1,6,4,1,4,1
1,13,7,1,4,1
1,12,5,0,6,1
1,6,11,0,6,1
1,17,4,1,7,1
1,16,5,0,3,1
1,11,4,0,2,1
1,10,4,0,5,1
1,7,11,0,6,1
1,13,6,1,7,1
1,7,6,0,4,1
1,16,6,1,7,1
1,14,7,1,3,1
1,7,3,1,3,1
1,19,3,1,4,1
1,11,5,1,6,1
1,11,3,1,5,1
1,6,5,0,3,1
1,7,4,1,5,1
1,12,5,0,3,1
1,17,10,0,2,1
1,12,5,0,2,1
1,11,5,0,8,1
1,13,4,0,3,1
1,12,3,0,7,1
1,11,6,1,3,1
1,12,8,0,6,1
1,13,10,0,6,1
1,13,3,1,2,1
1,6,8,1,4,1
1,11,8,1,2,1
1,6,7,1,7,1
1,10,7,1,3,1
1,14,6,0,7,1
1,12,3,0,4,1
1,15,8,0,3,1
1,21,6,1,10,1
1,13,6,0,4,1
1,18,5,1,4,1
1,6,8,0,3,1
1,17,6,1,7,1
1,12,5,1,8,1
1,9,8,1,6,1
1,10,5,0,6,1
1,14,5,0,4,1
1,14,3,1,4,1
1,15,9,1,6,1
1,12,3,1,4,1
1,16,4,1,2,1
1,9,6,1,2,1
1,10,8,0,7,1
1,6,6,0,6,1
1,14,3,0,3,1
1,8,3,1,4,1
1,10,3,1,4,1
1,6,7,1,5,1
1,14,4,0,4,1
1,17,7,0,5,1
1,13,5,1,8,1
1,12,4,0,2,1
1,9,3,0,3,1
1,6,6,1,5,1
1,14,7,0,5,1
1,12,5,0,4,1
1,12,3,1,4,1
1,8,3,1,3,1
1,10,5,0,2,1
1,14,3,1,5,1
1,8,6,1,6,1
1,7,6,0,4,1
1,17,6,0,5,1
1,12,3,0,2,1
1,11,5,1,4,1
1,10,4,1,4,1
1,25,6,0,4,1
1,15,5,1,7,1
1,6,3,1,3,1
1,19,7,1,2,1
1,13,6,0,2,1
1,16,6,0,3,1
1,16,6,1,5,1
1,7,4,1,7,1
1,14,7,1,3,1
1,6,6,1,5,1
1,8,5,1,3,1
1,9,5,1,2,1
1,13,4,1,6,1
1,12,5,1,2,1
1,12,4,1,3,1
1,7,11,1,5,1
1,13,6,0,5,1
1,13,9,1,10,1
1,12,4,1,6,1
1,6,6,1,5,1
1,11,6,0,8,1
1,14,6,0,4,1
1,12,4,0,8,1
1,13,3,0,3,1
1,16,5,1,5,1
1,17,4,0,6,1
1,13,5,1,6,1
1,11,7,0,5,1
1,10,4,1,3,1
1,9,4,0,2,1
1,11,8,0,3,1
1,16,6,0,8,1
1,13,4,1,8,1
1,10,3,0,5,1
1,18,7,0,6,1
1,9,5,0,3,1
1,14,4,0,3,1
1,16,3,1,7,1
1,15,4,1,3,1
1,11,5,1,6,1
1,6,5,0,3,1
1,17,7,0,7,1
1,6,3,0,4,1
1,6,5,1,2,1
1,17,5,0,5,1
1,10,7,1,6,1
1,15,5,1,3,1
1,19,10,1,6,1
1,9,6,1,3,1
1,8,5,1,2,1
1,24,6,1,7,1
1,7,6,0,6,1
1,16,6,1,5,1
1,7,3,1,5,1
1,14,9,0,2,1
1,7,5,0,5,1
1,14,5,0,7,1
1,14,4,0,4,1
1,10,6,1,3,1
1,8,4,1,3,1
1,11,4,0,2,1
1,8,4,1,4,1
1,12,7,1,7,1
1,8,7,0,6,1
1,7,3,1,7,1
1,14,9,0,7,1
1,10,4,1,3,1
1,12,10,0,9,1
1,12,6,1,4,1
1,9,5,1,4,1
1,10,6,1,4,1
1,16,7,1,2,1
1,17,5,0,3,1
1,10,3,0,5,1
1,14,3,1,7,1
1,7,8,1,3,1
1,6,5,1,3,1
1,13,4,0,3,1
1,15,4,1,5,1
1,12,6,1,3,1
1,10,5,1,6,1
1,13,6,1,4,1
1,12,3,1,3,1
1,14,4,1,3,1
1,15,10,1,4,1
1,16,5,1,3,1
1,19,6,1,6,1
1,13,4,0,5,1
1,11,4,0,7,1
1,10,3,0,5,1
1,10,3,1,2,1
1,9,6,1,2,1
1,15,6,1,2,1
1,10,3,1,3,1
1,11,6,0,5,1
1,20,5,0,10,1
1,13,3,1,2,1
1,17,6,1,6,1
1,14,5,1,5,1
1,9,9,0,4,1
1,16,5,0,5,1
1,13,5,0,5,1
1,20,7,1,5,1
1,6,3,0,8,1
1,11,10,1,2,1
1,17,6,0,2,1
1,11,3,1,5,1
1,10,3,0,5,1
1,6,7,1,3,1
1,14,3,0,2,1
1,10,5,0,8,1
1,7,5,0,6,1
1,6,5,0,6,1
1,12,5,0,5,1
1,13,6,1,4,1
1,7,3,0,6,1
1,10,3,0,7,1
1,6,5,0,7,1
1,7,10,0,2,1
1,9,5,1,5,1
1,10,7,0,6,1
1,12,4,1,9,1
1,8,6,0,4,1
1,19,7,1,4,1
1,6,4,1,2,1
1,14,6,1,5,1
1,6,7,1,7,1
1,13,6,1,3,1
1,16,7,1,4,1
1,12,3,1,2,1
1,13,6,1,2,1
1,9,7,0,5,1
1,15,3,0,3,1
1,8,5,1,6,1
1,23,6,1,8,1
1,11,4,0,7,1
1,10,7,0,2,1
1,16,7,1,5,1
1,12,4,1,6,1
1,20,7,1,3,1
1,15,4,0,4,1
1,7,6,1,5,1
1,6,8,1,3,1
1,15,8,1,6,1
1,6,6,1,4,1
1,12,7,0,4,1
1,11,8,1,6,1
1,10,7,0,6,1
1,11,7,0,3,1
1,6,6,1,2,1
1,11,5,0,8,1
1,11,5,0,3,1
1,6,6,0,4,1
1,12,3,1,5,1
1,8,6,1,3,1
1,14,7,1,5,1
1,6,9,0,4,1
1,11,3,0,7,1
1,12,3,0,3,1
1,16,7,1,7,1
1,10,8,1,4,1
1,6,4,0,3,1
1,14,8,0,3,1
1,11,6,0,6,1
1,14,7,1,4,1
1,12,4,0,4,1
1,15,3,1,5,1
1,12,6,1,6,1
1,14,6,0,5,1
1,10,3,1,2,1
1,12,6,0,4,1
1,12,9,0,4,1
1,12,3,0,7,1
1,11,6,0,7,1
1,8,12,1,8,1
1,10,9,0,4,1
1,17,5,1,4,1
1,11,7,0,7,1
1,15,8,1,3,1
1,19,5,0,4,1
1,18,4,1,2,1
1,17,3,0,7,1
1,11,4,1,6,1
1,11,6,1,7,1
1,10,4,0,2,1
1,9,6,0,6,1
1,18,4,1,4,1
1,15,3,1,3,1
1,8,3,1,2,1
1,14,7,0,5,1
1,14,5,0,5,1
1,11,4,0,6,1
1,9,5,1,2,1
1,11,6,0,3,1
1,7,6,0,3,1
1,6,6,0,4,1
1,12,8,0,3,1
1,22,8,1,4,1
1,11,3,1,5,1
1,15,3,0,8,1
1,14,6,1,6,1
1,18,4,0,3,1
1,6,4,1,3,1
1,15,9,0,5,1
1,9,8,0,9,1
1,12,3,1,6,1
1,10,9,0,2,1
1,9,4,1,5,1
1,9,6,0,6,1
1,6,7,1,3,1
1,11,6,0,5,1
1,6,7,1,5,1
1,18,7,1,7,1
1,6,6,0,6,1
1,15,6,1,2,1
1,8,6,1,2,1
1,13,6,1,2,1
1,15,8,1,5,1
1,7,3,1,7,1
1,15,4,0,6,1
1,6,8,0,4,1
1,8,4,1,3,1
1,6,9,0,6,1
1,7,7,1,4,1
1,13,6,1,2,1
1,16,8,0,4,1
1,17,9,1,6,1
1,12,6,0,6,1
1,9,5,0,5,1
1,17,7,0,6,1
1,19,6,0,3,1
1,14,6,1,4,1
1,12,4,1,7,1
1,9,7,1,4,1
1,13,8,0,5,1
1,11,6,1,4,1
1,8,5,0,2,1
1,18,3,0,6,1
1,10,3,0,5,1
1,12,9,1,4,1
1,15,5,1,3,1
1,12,3,0,8,1
1,12,7,1,3,1
1,14,6,1,5,1
1,11,3,0,8,1
1,15,5,1,6,1
1,7,7,0,6,1
1,19,5,0,7,1
1,14,7,1,5,1
1,10,6,1,3,1
1,6,6,0,4,1
1,11,7,1,6,1
1,6,6,0,7,1
1,14,7,1,6,1
1,12,3,1,4,1
1,6,7,1,4,1
1,12,6,1,7,1
1,12,7,0,4,1
1,10,5,1,7,1
1,13,7,1,3,1
1,12,5,0,2,1
1,15,6,1,3,1
1,12,5,0,6,1
1,8,6,0,4,1
1,9,7,0,2,1
1,13,8,0,5,1
1,22,5,0,6,1
1,6,4,0,7,1
1,15,7,1,5,1
1,7,9,0,9,1
1,11,3,1,5,1
1,17,6,1,3,1
1,9,4,1,3,1
1,19,5,0,8,1
1,6,6,0,6,1
1,10,3,1,5,1
1,9,7,0,7,1
1,11,6,1,6,1
1,17,6,0,7,1
1,11,9,1,5,1
1,12,3,1,7,1
1,11,6,0,4,1
1,6,6,0,9,1
1,13,6,1,2,1
1,10,8,1,4,1
1,17,6,1,6,1
1,14,7,0,3,1
1,7,8,0,5,1
1,14,4,0,3,1
1,6,6,0,4,1
1,13,6,1,7,1
1,11,4,0,5,1
1,7,6,0,6,1
1,10,6,0,4,1
1,7,5,1,6,1
1,22,9,0,5,1
1,10,6,1,2,1
1,8,11,0,5,1
1,15,6,1,4,1
1,6,4,0,5,1
1,15,5,1,6,1
1,13,5,0,3,1
1,7,8,1,4,1
1,12,7,1,6,1
1,7,7,1,2,1
1,6,4,0,6,1
1,9,6,1,6,1
1,17,6,1,4,1
1,12,6,0,4,1
1,11,5,1,4,1
1,8,11,0,7,1
1,10,6,0,7,1
1,11,3,0,4,1
1,12,3,1,5,1
1,15,7,0,5,1
1,8,7,0,4,1
1,11,6,1,4,1
1,17,3,1,5,1
1,16,8,1,5,1
1,9,6,1,4,1
1,6,5,0,4,1
1,10,8,1,3,1
1,13,4,0,4,1
1,9,3,1,3,1
1,14,9,0,3,1
1,16,3,0,5,1
1,8,9,0,6,1
1,12,4,1,4,1
1,10,5,0,4,1
1,6,3,0,4,1
1,11,6,1,6,1
1,14,8,0,2,1
1,14,5,0,6,1
1,12,3,1,4,1
1,9,6,0,7,1
1,7,5,1,5,1
1,9,3,1,5,1
1,11,9,0,5,1
1,6,7,1,2,1
1,13,5,0,6,1
1,17,4,0,5,1
1,16,5,1,2,1
1,13,6,1,4,1
1,16,5,1,4,1
1,11,6,0,4,1
1,21,6,1,6,1
1,9,3,1,4,1
1,9,7,1,4,1
1,7,5,1,8,1
1,11,6,1,2,1
1,13,3,0,9,1
1,10,7,1,2,1
1,11,8,0,3,1
1,15,5,1,4,1
1,12,5,0,5,1
1,6,3,1,5,1
1,7,4,0,2,1
1,10,8,0,5,1
1,20,6,1,6,1
1,7,6,1,3,1
1,19,8,0,6,1
1,6,5,0,6,1
1,9,6,1,3,1
1,15,6,1,5,1
1,9,6,1,5,1
1,6,7,1,3,1
1,6,3,1,2,1
1,11,7,1,7,1
1,10,6,0,7,1
1,11,3,1,3,1
1,9,5,1,2,1
1,12,6,1,5,1
1,14,7,1,7,1
1,8,8,1,2,1
1,7,4,0,5,1
1,12,8,0,6,1
1,15,4,1,5,1
1,13,7,0,2,1
1,12,8,1,5,1
1,11,4,0,4,1
1,12,4,0,3,1
1,6,4,0,3,1
1,12,6,1,3,1
1,19,4,0,7,1
1,8,5,0,9,1
1,9,9,1,5,1
1,7,4,1,4,1
1,6,4,1,2,1
1,9,3,1,4,1
1,15,6,0,9,1
1,15,6,0,4,1
1,12,3,1,6,1
1,9,7,0,3,1
1,18,5,0,9,1
1,10,4,1,6,1
1,10,5,1,4,1
1,10,3,1,4,1
1,13,3,1,6,1
1,18,6,1,5,1
1,8,5,0,5,1
1,11,4,0,3,1
1,12,5,0,5,1
1,11,3,0,2,1
1,15,4,1,3,1
1,11,6,1,5,1
1,14,7,1,4,1
1,7,5,1,3,1
1,12,8,1,6,1
1,16,6,1,6,1
1,11,3,1,6,1
1,19,6,1,2,1
1,11,4,0,2,1
1,11,7,0,3,1
1,6,9,0,4,1
1,24,7,1,7,1
1,6,6,0,4,1
1,12,7,1,4,1
1,12,5,0,7,1
1,8,3,1,3,1
1,18,3,0,10,1
1,11,6,1,7,1
1,19,3,1,7,1
1,12,3,1,8,1
1,10,5,1,3,1
1,10,7,1,3,1
1,12,6,0,2,1
1,6,3,1,7,1
1,10,5,0,6,1
1,6,4,0,5,1
1,9,7,0,3,1
1,7,3,1,3,1
1,8,8,0,6,1
1,8,6,1,3,1
1,20,8,1,4,1
1,13,8,0,10,1
1,18,8,0,4,1
1,17,3,0,7,1
1,13,3,1,5,1
1,6,4,1,6,1
1,14,4,1,6,1
1,14,7,0,4,1
1,21,8,1,6,1
1,8,6,0,4,1
1,14,7,0,6,1
1,8,3,1,4,1
1,15,6,0,4,1
1,21,5,1,4,1
1,8,7,1,4,1
1,7,3,1,3,1
1,14,7,1,4,1
1,6,7,0,6,1
1,11,4,1,4,1
1,10,7,1,5,1
1,6,8,0,9,1
1,10,5,0,2,1
1,10,5,1,6,1
1,11,6,0,4,1
1,6,8,0,6,1
1,6,4,1,4,1
1,10,8,0,2,1
1,6,8,0,5,1
1,14,5,1,3,1
1,12,7,0,8,1
1,13,5,1,5,1
1,10,8,1,7,1
1,7,6,0,3,1
1,17,6,1,8,1
1,8,6,1,4,1
1,10,8,1,3,1
1,13,3,0,2,1
1,21,6,1,3,1
1,13,4,1,5,1
1,14,4,0,8,1
1,13,7,0,5,1
1,10,5,0,4,1
1,11,4,0,5,1
1,15,5,0,3,1
1,19,8,1,3,1
1,8,5,0,3,1
1,15,4,0,3,1
1,12,5,1,2,1
1,8,5,1,4,1
1,9,3,0,2,1
1,8,8,0,4,1
1,6,8,0,6,1
1,9,6,0,6,1
1,6,5,1,3,1
1,10,3,0,5,1
1,18,5,0,2,1
1,16,4,1,8,1
1,14,8,1,4,1
1,7,6,1,3,1
1,13,6,0,6,1
1,16,3,1,2,1
1,9,7,0,5,1
1,15,7,0,5,1
1,15,7,0,7,1
1,9,7,0,3,1
1,20,3,0,7,1
1,17,4,0,4,1
1,8,5,0,3,1
1,12,6,0,2,1
1,13,7,1,4,1
1,14,3,0,5,1
1,9,9,0,5,1
1,15,3,1,3,1
1,10,7,1,3,1
1,10,6,1,5,1
1,16,6,0,3,1
1,16,8,1,4,1
1,6,3,1,5,1
1,16,4,1,3,1
1,15,4,0,5,1
1,17,10,1,4,1
1,13,7,0,5,1
1,14,3,0,6,1
1,9,5,1,7,1
1,9,3,0,4,1
1,9,4,0,4,1
1,9,7,1,3,1
1,10,4,1,5,1
1,11,7,1,5,1
1,16,7,0,4,1
1,12,7,0,3,1
1,6,6,0,3,1
1,18,8,1,2,1
1,15,4,0,6,1
1,14,6,0,4,1
1,14,3,0,4,1
1,10,6,0,2,1
1,10,5,0,2,1
1,12,6,1,5,1
1,11,7,1,5,1
1,6,4,1,5,1
1,16,5,1,4,1
1,17,3,1,6,1
1,9,5,0,6,1
1,15,4,0,8,1
1,13,7,0,2,1
1,10,3,1,2,1
1,10,3,1,6,1
1,12,7,0,2,1
1,9,5,0,6,1
1,6,5,0,5,1
1,11,7,1,6,1
1,8,4,1,2,1
1,7,3,0,4,1
1,13,7,1,4,1
1,11,7,0,2,1
1,11,4,0,3,1
1,8,8,1,3,1
1,11,3,0,2,1
1,16,6,1,4,1
1,14,5,0,2,1
1,10,7,1,6,1
1,12,3,1,2,1
1,9,3,1,4,1
1,8,5,1,2,1
1,11,4,0,5,1
1,9,4,1,4,1
1,13,7,1,2,1
1,6,5,1,4,1
1,12,6,1,5,1
1,15,6,0,2,1
1,13,4,1,4,1
1,14,6,1,2,1
1,7,5,1,7,1
1,13,3,1,2,1
1,20,6,1,7,1
1,6,4,0,4,1
1,16,7,0,4,1
1,14,4,0,7,1
1,21,3,0,2,1
1,10,6,0,7,1
1,6,7,0,8,1
1,11,4,0,2,1
1,14,5,1,7,1
1,17,9,1,3,1
1,13,6,0,3,1
1,7,5,0,7,1
1,9,5,0,3,1
1,16,5,1,7,1
1,7,4,0,5,1
1,10,7,1,4,1
1,12,6,0,8,1
1,6,7,0,2,1
1,13,6,0,4,1
1,13,3,1,7,1
1,11,3,0,7,1
1,12,3,0,5,1
1,6,5,1,7,1
1,8,7,1,4,1
1,8,6,0,3,1
1,13,7,1,5,1
1,10,9,1,4,1
1,16,7,0,7,1
1,16,6,0,4,1
1,9,7,1,7,1
1,6,5,0,5,1
1,13,6,1,6,1
1,14,8,1,4,1
1,10,3,0,2,1
1,7,6,1,2,1
1,18,5,1,5,1
1,7,3,0,5,1
1,18,8,0,2,1
1,8,5,1,2,1
1,7,7,0,3,1
1,11,7,1,4,1
1,8,6,0,2,1
1,9,7,0,5,1
1,11,7,0,5,1
1,21,5,0,7,1
1,10,4,1,5,1
1,6,7,1,3,1
1,13,4,0,4,1
1,8,5,1,8,1
1,12,7,0,7,1
1,10,4,0,7,1
1,7,4,1,5,1
1,6,6,1,6,1
1,17,5,1,8,1
1,12,5,0,8,1
1,13,8,0,4,1
1,9,5,1,5,1
1,19,7,0,6,1
1,9,7,0,6,1
1,10,9,1,5,1
1,15,4,1,5,1
1,15,6,1,7,1
1,17,6,1,4,1
1,13,9,0,5,1
1,11,9,0,6,1
1,15,5,1,5,1
1,13,3,1,5,1
1,15,10,1,8,1
1,9,5,1,3,1
1,6,6,1,4,1
1,11,3,1,3,1
1,12,8,0,6,1
1,8,3,1,3,1
1,6,7,0,5,1
1,8,7,0,5,1
1,14,8,1,3,1
1,16,6,0,7,1
1,10,4,1,4,1
1,14,5,0,2,1
1,16,5,1,4,1
1,6,5,1,5,1
1,8,6,0,7,1
1,18,6,0,4,1
1,10,7,0,5,1
1,9,6,1,3,1
1,13,6,0,8,1
1,12,8,0,5,1
1,8,5,0,2,1
1,13,7,1,2,1
1,14,5,0,6,1
1,10,5,1,6,1
1,14,4,0,3,1
1,18,6,1,5,1
1,9,3,1,2,1
1,7,5,0,7,1
1,17,6,1,3,1
1,14,8,1,6,1
1,10,8,1,2,1
1,14,6,0,3,1
1,9,3,0,3,1
1,12,9,0,4,1
1,18,3,1,5,1
1,13,7,1,3,1
1,19,5,1,2,1
1,15,4,0,6,1
1,6,3,0,2,1
1,9,6,1,6,1
1,7,4,1,6,1
1,12,7,1,4,1
1,14,6,0,2,1
1,16,11,0,6,1
1,11,4,1,2,1
1,12,6,1,2,1
1,6,8,0,2,1
1,9,5,1,3,1
1,12,6,0,4,1
1,11,3,1,7,1
1,7,4,1,2,1
1,11,9,1,8,1
1,13,7,0,2,1
1,10,5,1,6,1
1,10,10,0,8,1
1,8,6,1,3,1
1,10,5,0,2,1
1,14,3,0,5,1
1,6,4,0,4,1
1,13,7,1,2,1
1,11,4,1,9,1
1,10,5,0,2,1
1,10,5,1,6,1
1,15,3,0,5,1
1,13,6,0,4,1
1,13,6,1,2,1
1,9,3,1,4,1
1,8,3,1,5,1
1,14,3,0,7,1
1,19,4,0,7,1
1,15,8,0,7,1
1,12,8,1,7,1
1,15,7,0,5,1
1,16,7,1,6,1
1,12,6,1,2,1
1,15,4,0,2,1
1,9,7,0,5,1
1,7,9,1,7,1
1,11,3,1,8,1
1,19,3,1,4,1
1,10,7,0,10,1
1,17,6,0,5,1
1,13,7,0,4,1
1,8,5,1,6,1
1,10,3,0,4,1
1,18,8,0,3,1
1,13,3,0,4,1
1,9,3,1,4,1
1,14,6,0,5,1
1,12,6,1,5,1
1,16,5,0,5,1
1,6,3,0,4,1
1,6,7,0,4,1
1,15,3,1,4,1
1,13,7,0,3,1
1,16,6,0,7,1
1,14,6,0,7,1
1,12,8,1,2,1
1,6,9,1,2,1
1,10,4,0,4,1
1,16,3,0,5,1
1,7,4,1,3,1
1,13,7,0,5,1
1,14,3,0,4,1
1,8,3,0,4,1
1,13,5,1,6,1
1,21,5,1,3,1
1,14,6,1,5,1
1,19,6,0,4,1
1,9,9,1,7,1
1,6,7,0,5,1
1,15,5,0,7,1
1,8,5,1,3,1
1,10,5,1,8,1
1,18,7,0,8,1
1,6,7,1,5,1
1,10,8,1,6,1
1,12,3,1,3,1
1,11,5,0,5,1
1,9,4,0,3,1
1,16,7,1,5,1
1,21,4,0,3,1
1,14,8,0,4,1
1,13,6,0,7,1
1,14,3,1,4,1
1,12,7,1,6,1
1,11,6,0,4,1
1,17,5,1,2,1
1,7,10,1,6,1
1,10,4,1,6,1
1,8,4,1,5,1
1,10,7,1,5,1
1,11,4,0,5,1
1,14,5,0,5,1
1,6,9,0,7,1
1,10,9,0,6,1
1,9,3,0,2,1
1,14,5,0,2,1
1,6,8,0,3,1
1,11,5,0,3,1
1,8,6,0,7,1
1,15,3,0,2,1
1,8,9,0,5,1
1,14,8,0,6,1
1,6,7,1,9,1
1,10,4,0,5,1
1,9,4,0,3,1
1,10,6,1,3,1
1,14,5,0,5,1
1,13,4,0,2,1
1,13,3,1,7,1
1,14,3,1,4,1
1,9,5,1,5,1
1,16,8,0,3,1
1,11,5,1,2,1
1,6,7,0,3,1
1,8,5,0,6,1
1,17,7,0,9,1
1,14,4,0,5,1
1,11,6,1,7,1
1,12,5,0,7,1
1,13,5,0,4,1
1,11,4,1,3,1
1,18,3,0,4,1
1,7,6,1,2,1
1,7,7,1,5,1
1,12,10,0,8,1
1,16,5,1,6,1
1,22,8,0,2,1
1,14,7,1,5,1
1,7,6,1,3,1
1,6,7,1,5,1
1,14,3,1,5,1
1,6,9,1,3,1
1,9,5,1,2,1
1,11,6,1,5,1
1,16,5,1,6,1
1,12,8,1,6,1
1,6,7,0,2,1
1,16,5,0,3,1
1,13,3,1,2,1
1,16,6,1,4,1
1,9,5,1,2,1
1,11,3,1,7,1
1,8,8,1,6,1
1,8,5,0,7,1
1,6,3,1,6,1
1,16,4,1,4,1
1,11,8,1,4,1
1,6,8,1,6,1
1,12,9,1,4,1
1,18,5,0,7,1
1,6,7,0,4,1
1,16,8,1,5,1
1,11,9,1,5,1
1,12,6,1,6,1
1,10,3,1,6,1
1,8,6,0,4,1
1,14,5,1,5,1
1,10,8,0,4,1
1,6,9,0,2,1
1,16,7,0,7,1
1,11,8,0,9,1
1,6,7,1,7,1
1,13,6,1,7,1
1,9,4,0,9,1
1,10,7,0,9,1
1,6,4,1,5,1
1,19,6,1,3,1
1,8,6,0,3,1
1,16,7,0,5,1
1,13,6,0,6,1
1,18,5,1,2,1
1,8,4,0,7,1
1,7,6,1,6,1
1,17,5,1,2,1
1,9,3,1,2,1
1,14,7,1,3,1
1,17,3,1,2,1
1,14,3,1,2,1
1,7,6,0,3,1
1,6,3,0,4,1
1,8,3,1,3,1
1,6,5,0,4,1
1,11,6,1,5,1
1,10,4,0,4,1
1,6,6,1,5,1
1,14,5,1,8,1
1,11,3,1,3,1
1,22,5,0,3,1
1,9,9,0,5,1
1,16,3,0,7,1
1,9,5,1,8,1
1,13,4,0,4,1
1,13,5,1,2,1
1,20,7,0,5,1
1,15,3,0,7,1
1,9,8,1,3,1
1,12,4,0,6,1
1,6,7,0,3,1
1,12,6,1,3,1
1,12,9,1,8,1
1,9,8,0,4,1
1,13,8,0,3,1
1,11,6,1,3,1
1,10,8,0,5,1
1,11,7,0,6,1
1,12,6,1,9,1
1,21,5,0,2,1
1,8,8,0,6,1
1,13,7,0,5,1
1,10,7,0,4,1
1,11,4,1,6,1
1,15,6,1,4,1
1,11,8,1,7,1
1,6,6,1,6,1
1,11,4,0,7,1
1,12,5,1,2,1
1,17,3,0,5,1
1,9,7,1,2,1
1,17,8,0,4,1
1,14,6,1,2,1
1,21,3,0,6,1
1,16,8,0,3,1
1,9,6,1,5,1
1,19,6,0,7,1
1,12,3,1,6,1
1,16,7,0,6,1
1,6,4,1,6,1
1,6,4,0,3,1
1,9,8,0,6,1
1,15,9,0,6,1
1,6,5,1,6,1
1,16,7,1,6,1
1,6,3,1,5,1
1,12,7,1,4,1
1,11,8,0,4,1
1,8,5,1,8,1
1,10,7,0,4,1
1,11,7,1,2,1
1,16,4,0,4,1
1,14,6,1,5,1
1,6,5,1,7,1
1,22,4,0,6,1
1,7,5,0,7,1
1,16,7,1,6,1
1,15,3,1,5,1
1,20,7,1,3,1
1,9,5,0,3,1
1,10,9,0,6,1
1,9,3,1,3,1
1,17,7,1,4,1
1,15,4,1,5,1
1,13,6,0,4,1
1,13,4,0,7,1
1,6,4,1,5,1
1,13,6,1,5,1
1,15,7,0,5,1
1,14,5,1,6,1
1,8,5,1,2,1
1,13,6,0,5,1
1,11,6,1,2,1
1,11,3,1,3,1
1,15,7,1,3,1
